location_id,Cancer,cardiovascular,stroke,depression,rehab,vaccine,diarrhea,obesity,diabetes,year
687,57,24,69,62,33,53,64,38,61,2012
762,56,35,68,71,57,74,55,47,65,2012
686,63,40,65,62,58,52,65,45,61,2012
628,61,49,69,75,59,53,62,65,69,2012
828,52,25,58,64,39,51,48,54,50,2012
698,64,72,63,69,78,49,61,54,67,2012
659,66,45,63,67,68,63,68,54,65,2012
622,59,41,64,56,60,49,75,38,57,2012
501,58,28,45,59,54,47,52,40,52,2012
544,58,47,59,64,52,53,57,52,60,2012
740,54,32,56,90,45,50,54,0,70,2012
633,54,23,57,60,50,56,78,28,68,2012
650,57,32,55,63,56,64,65,56,67,2012
652,62,32,58,63,65,53,66,50,62,2012
534,60,39,56,55,66,45,64,34,53,2012
631,63,35,68,91,34,53,53,80,75,2012
632,65,53,65,73,77,52,68,65,62,2012
804,59,24,66,57,53,45,64,36,56,2012
656,59,39,70,60,63,45,62,32,55,2012
597,71,33,60,73,52,63,73,46,61,2012
675,63,33,63,69,46,65,63,59,65,2012
504,69,39,56,69,83,62,65,51,61,2012
753,59,44,57,62,63,53,64,46,60,2012
508,68,39,63,73,76,61,66,52,66,2012
820,53,30,57,64,48,60,56,49,58,2012
500,67,42,67,74,73,68,61,46,65,2012
552,78,38,100,98,93,46,50,58,78,2012
521,62,38,56,75,69,60,66,54,59,2012
717,66,55,69,100,51,63,64,95,69,2012
560,65,43,59,65,55,66,60,60,63,2012
764,55,39,68,81,48,57,70,67,59,2012
811,58,31,61,68,46,54,61,50,59,2012
556,65,59,59,71,58,51,55,53,69,2012
573,61,44,65,78,76,63,57,58,66,2012
611,100,100,93,87,50,100,71,100,91,2012
538,68,40,58,71,48,66,62,57,60,2012
610,62,31,64,68,62,61,69,58,67,2012
862,56,29,56,61,49,49,60,51,60,2012
576,66,48,76,76,71,59,68,62,57,2012
770,51,34,57,68,62,48,59,54,60,2012
661,54,34,58,60,100,69,85,60,65,2012
641,51,31,43,52,60,53,56,34,55,2012
825,56,41,51,57,50,50,58,46,58,2012
807,53,30,51,55,40,50,52,38,51,2012
855,53,25,54,67,40,50,56,57,51,2012
507,60,41,65,67,53,56,62,58,60,2012
819,53,22,54,61,51,65,60,36,52,2012
657,59,39,64,75,63,68,63,42,63,2012
612,59,41,61,67,60,61,67,48,64,2012
624,56,40,60,83,46,43,55,55,62,2012
725,69,58,66,75,46,66,66,69,77,2012
588,61,42,54,68,45,54,61,57,58,2012
881,57,37,65,73,51,68,57,61,63,2012
619,61,35,66,74,60,61,71,48,65,2012
543,60,34,59,79,75,59,64,47,56,2012
638,61,76,63,76,59,78,62,63,59,2012
609,62,31,57,63,65,52,65,41,57,2012
555,64,37,61,76,51,68,61,81,60,2012
530,61,47,55,72,75,51,59,66,67,2012
539,66,48,62,58,77,51,59,41,59,2012
581,58,45,75,85,51,49,68,71,69,2012
547,62,44,59,71,62,51,58,72,65,2012
605,59,36,57,74,50,69,52,77,66,2012
540,60,27,65,76,56,62,59,56,63,2012
531,72,54,68,75,67,58,67,47,68,2012
789,60,35,61,68,45,58,60,54,66,2012
671,64,27,62,61,58,56,64,45,64,2012
760,51,32,64,69,44,56,54,67,49,2012
709,57,52,62,70,60,62,61,48,60,2012
526,66,33,69,83,51,57,67,56,59,2012
626,60,41,64,54,49,67,83,0,58,2012
625,50,45,55,68,49,77,70,59,57,2012
511,60,33,50,57,54,59,60,48,58,2012
549,60,34,63,70,43,74,73,70,61,2012
705,61,70,66,77,55,72,59,71,61,2012
548,64,41,62,56,76,50,55,36,56,2012
554,77,23,72,82,75,61,100,38,56,2012
627,52,37,54,63,86,53,75,50,58,2012
678,58,38,59,67,50,53,61,47,56,2012
577,67,34,62,81,78,69,76,52,63,2012
550,62,43,71,65,68,52,62,55,57,2012
810,55,31,57,67,54,65,58,49,67,2012
536,69,47,55,85,67,51,70,63,61,2012
771,53,19,44,72,44,43,56,60,58,2012
596,63,78,76,71,84,47,60,54,61,2012
662,57,33,64,81,95,78,76,65,79,2013
525,68,57,75,70,47,56,65,55,73,2013
532,69,26,64,73,50,72,69,50,69,2013
790,66,34,61,70,46,68,65,54,78,2013
644,52,38,69,69,55,54,77,45,65,2013
583,66,0,87,81,49,79,100,0,70,2013
634,62,32,60,62,54,68,69,35,67,2013
743,56,27,74,61,30,66,58,43,67,2013
524,63,33,58,55,52,50,66,41,58,2013
520,68,57,70,65,57,53,63,70,75,2013
635,58,27,57,57,60,68,67,45,65,2013
800,56,38,49,64,32,55,80,55,64,2013
512,70,45,65,68,58,73,64,62,72,2013
537,72,37,78,81,59,74,58,52,74,2013
716,62,51,70,67,66,53,71,62,69,2013
692,61,43,74,56,46,66,75,47,70,2013
821,60,23,76,73,45,67,61,63,57,2013
756,59,30,70,71,54,74,68,45,72,2013
746,63,47,85,66,48,52,77,59,68,2013
502,68,34,70,78,42,66,65,52,70,2013
630,71,67,72,71,74,57,70,55,73,2013
559,70,29,74,81,47,67,91,45,74,2013
757,54,29,70,69,74,67,68,57,66,2013
506,67,33,61,67,81,67,64,48,63,2013
736,72,28,64,57,71,61,77,34,66,2013
514,75,30,64,75,53,65,70,53,69,2013
523,65,32,67,76,64,77,64,64,61,2013
754,52,22,76,70,47,69,64,50,60,2013
767,53,20,79,80,37,69,75,43,70,2013
637,64,48,69,80,50,71,69,68,71,2013
648,66,47,61,68,47,69,69,88,73,2013
519,67,30,82,69,58,73,69,54,69,2013
564,74,32,80,84,60,66,83,55,72,2013
517,62,28,57,58,52,51,64,41,60,2013
584,72,53,73,77,65,81,70,56,75,2013
575,64,36,71,64,49,56,69,47,63,2013
759,55,34,68,68,39,66,88,62,63,2013
602,63,28,55,61,54,51,66,41,60,2013
868,58,30,72,77,57,63,64,50,74,2013
515,64,35,60,68,48,67,66,50,72,2013
598,69,32,71,94,41,80,83,70,80,2013
510,68,35,65,69,53,59,73,51,68,2013
752,56,30,60,68,50,60,72,53,61,2013
546,66,45,70,70,50,69,64,85,76,2013
604,69,50,71,74,60,75,65,81,80,2013
522,64,54,58,70,58,61,67,67,74,2013
535,67,33,60,66,49,59,68,51,68,2013
673,63,28,60,56,62,45,66,35,56,2013
600,62,23,62,67,51,65,77,54,79,2013
623,56,27,54,55,59,57,66,34,57,2013
682,63,40,63,74,47,58,67,49,64,2013
542,62,29,60,64,49,61,67,49,72,2013
751,57,27,58,60,49,57,63,46,56,2013
679,61,27,60,66,52,55,73,55,65,2013
505,66,38,63,65,57,58,65,45,62,2013
606,61,24,82,62,54,46,69,28,64,2013
676,64,38,100,91,52,69,72,57,76,2013
765,58,38,49,75,43,76,65,64,82,2013
565,74,36,66,73,44,60,79,72,75,2013
516,72,32,71,82,60,67,79,58,72,2013
801,57,33,65,73,44,72,63,62,69,2013
802,56,13,61,54,48,51,70,33,54,2013
649,66,29,72,78,64,60,76,62,73,2013
745,50,20,64,63,28,53,59,54,56,2013
724,62,39,75,74,37,67,73,70,78,2013
513,65,34,81,67,55,58,78,52,63,2013
570,68,36,65,68,44,47,61,57,67,2013
866,56,40,58,67,43,54,66,59,68,2013
571,74,38,82,58,56,60,69,40,64,2013
670,60,25,66,73,64,62,68,55,66,2013
509,64,29,67,78,42,59,70,56,73,2013
592,70,71,81,71,61,86,71,91,80,2013
798,52,0,0,0,0,0,0,0,0,2013
773,65,36,91,75,44,61,64,59,65,2013
563,62,34,67,73,49,62,66,56,67,2013
755,67,42,66,69,39,67,63,68,69,2013
658,60,25,65,75,42,60,67,56,64,2013
518,69,41,70,65,58,63,63,60,70,2013
545,63,45,74,69,48,68,70,69,70,2013
567,68,30,71,68,60,67,70,49,69,2013
647,74,65,82,71,57,47,51,57,95,2013
636,54,40,40,52,50,49,48,67,65,2013
566,72,40,69,73,67,70,75,53,70,2013
569,64,37,71,79,63,66,77,66,76,2013
533,74,37,65,74,75,73,66,60,67,2013
710,68,35,74,64,64,52,69,54,59,2013
766,65,16,79,66,61,92,77,47,75,2013
744,58,29,70,62,43,56,63,57,68,2013
618,62,34,57,52,43,62,62,41,62,2013
691,71,29,66,69,61,58,70,47,71,2013
758,54,35,81,80,43,59,64,74,78,2013
527,67,34,64,70,54,66,73,57,79,2013
718,68,50,78,70,80,53,75,72,78,2013
639,70,85,71,80,59,76,78,42,76,2013
561,66,54,69,60,80,59,66,54,69,2013
574,67,43,69,79,46,64,64,82,71,2013
734,69,57,82,97,64,49,83,84,63,2013
603,61,31,71,71,50,53,66,66,72,2013
747,55,0,78,65,41,68,60,0,73,2013
616,64,35,62,62,52,58,69,43,69,2013
557,68,26,70,64,57,61,76,44,66,2013
702,63,35,84,83,42,72,73,74,71,2013
582,65,51,61,65,27,76,53,100,70,2013
642,59,62,71,60,45,48,73,40,58,2013
643,65,33,67,66,53,63,71,38,70,2013
551,65,50,68,70,64,67,68,65,71,2013
749,55,42,39,54,37,43,45,49,75,2013
839,59,32,56,53,56,52,68,34,58,2013
541,68,40,74,75,57,70,81,78,79,2013
558,68,27,62,89,48,53,72,82,68,2013
722,61,28,63,68,44,63,73,62,68,2013
693,69,37,72,76,73,63,73,72,78,2013
803,56,26,52,58,41,49,60,44,55,2013
529,70,44,73,69,83,61,72,54,75,2013
651,55,48,60,69,57,66,67,52,65,2013
503,62,45,68,67,65,60,62,62,64,2013
669,61,26,64,63,44,69,66,45,66,2013
737,63,44,62,81,30,64,69,97,68,2013
553,66,39,93,100,49,73,73,56,74,2013
813,61,29,76,71,42,72,59,55,69,2013
640,68,70,62,63,59,59,66,73,79,2013
711,68,37,66,65,35,56,71,47,100,2013
528,61,38,57,51,56,47,54,37,57,2013
617,62,36,64,65,53,61,63,54,66,2013
613,59,31,65,65,49,62,68,48,63,2013
687,58,31,81,62,33,58,78,44,66,2013
762,59,28,67,76,50,79,67,46,78,2013
686,65,37,73,66,55,58,71,49,66,2013
628,67,42,73,72,55,58,63,62,79,2013
828,59,23,60,68,38,53,57,48,58,2013
698,69,65,70,70,70,53,66,58,79,2013
659,68,36,72,62,65,63,79,50,70,2013
622,62,36,70,60,56,55,79,40,62,2013
501,64,29,51,60,52,60,58,44,58,2013
544,62,44,62,65,47,60,65,52,67,2013
740,60,22,69,100,35,66,64,0,68,2013
633,53,23,63,61,43,63,76,36,77,2013
650,62,27,71,60,56,65,79,42,65,2013
652,67,31,67,67,58,65,75,52,70,2013
534,65,44,63,56,65,53,66,39,62,2013
631,67,41,79,79,42,88,83,73,74,2013
632,69,40,76,80,61,64,72,55,73,2013
804,61,21,79,53,47,56,60,42,60,2013
656,59,33,88,49,64,52,78,38,60,2013
597,72,26,82,66,48,57,98,53,76,2013
675,68,36,67,67,45,65,67,62,72,2013
504,75,36,62,66,77,69,68,51,68,2013
753,61,40,60,62,57,57,69,50,65,2013
508,73,39,72,76,69,70,75,52,71,2013
820,46,24,41,40,29,42,37,30,51,2013
500,71,34,75,78,67,70,64,52,66,2013
552,81,49,92,91,64,79,70,65,94,2013
521,65,39,59,73,63,67,64,54,66,2013
717,68,54,79,94,47,63,60,98,77,2013
560,69,40,63,67,51,72,64,63,70,2013
764,54,26,69,68,46,66,76,57,60,2013
811,58,29,69,60,44,59,75,50,60,2013
556,69,57,62,70,55,65,62,54,79,2013
573,64,45,69,70,70,66,63,55,70,2013
611,100,100,90,88,48,100,66,91,98,2013
538,72,40,66,71,44,69,65,59,67,2013
610,64,36,63,70,56,58,76,54,72,2013
862,59,29,62,65,42,60,65,53,65,2013
576,72,43,79,64,63,62,71,68,67,2013
770,53,29,63,70,59,53,66,49,65,2013
661,58,31,58,62,100,63,92,51,73,2013
641,57,27,52,51,56,51,66,34,63,2013
825,61,34,59,60,44,59,62,50,60,2013
807,56,28,56,54,36,57,57,41,57,2013
855,55,24,58,70,35,53,56,58,55,2013
507,66,46,67,63,48,61,69,61,66,2013
819,57,21,62,60,45,63,64,38,59,2013
657,62,39,75,73,57,70,60,47,71,2013
612,64,43,74,71,55,64,77,51,73,2013
624,61,42,64,74,42,53,63,51,63,2013
725,70,53,73,78,40,78,82,70,85,2013
588,64,25,57,69,43,62,63,57,65,2013
881,61,31,74,70,47,62,62,59,68,2013
619,62,36,74,71,51,64,79,53,64,2013
543,66,28,63,76,69,65,64,63,67,2013
638,67,41,69,79,55,58,68,65,73,2013
609,66,27,64,62,61,58,71,44,66,2013
555,70,33,63,77,48,70,67,73,66,2013
530,68,50,70,72,66,59,60,72,73,2013
539,72,41,68,57,68,56,66,41,64,2013
581,64,49,71,88,46,63,65,87,76,2013
547,69,37,64,70,57,63,67,68,71,2013
605,57,30,60,71,48,75,70,73,70,2013
540,62,35,86,89,49,67,71,62,61,2013
531,79,55,79,78,60,76,81,50,72,2013
789,65,38,60,73,43,69,66,66,72,2013
671,65,30,67,68,53,61,69,52,69,2013
760,58,27,73,73,46,53,69,66,59,2013
709,62,45,74,59,59,68,76,55,71,2013
526,69,31,77,80,51,60,71,78,71,2013
626,54,25,75,63,69,77,83,0,80,2013
625,55,39,59,65,47,77,67,54,64,2013
511,64,30,53,57,48,70,63,50,62,2013
549,63,25,69,86,39,77,71,69,69,2013
705,65,59,75,73,53,73,69,59,69,2013
548,61,27,52,45,56,38,49,26,55,2013
554,75,38,87,78,69,66,92,41,77,2013
627,59,23,59,64,70,60,81,57,70,2013
678,60,22,64,62,53,51,67,42,64,2013
577,73,33,70,78,70,72,79,58,68,2013
550,67,39,81,72,70,67,66,55,63,2013
810,59,29,62,67,39,66,57,65,71,2013
536,72,36,70,76,53,54,76,58,69,2013
771,56,41,66,64,35,43,63,55,64,2013
596,66,30,57,81,54,63,82,37,74,2013
662,70,53,59,76,91,75,77,39,69,2014
525,76,71,64,64,62,52,64,64,77,2014
532,76,31,59,67,57,74,68,48,71,2014
790,68,33,57,64,52,64,65,48,81,2014
644,68,48,55,60,56,44,81,48,60,2014
583,64,0,59,87,36,68,76,0,86,2014
634,67,34,54,67,62,58,77,39,74,2014
743,62,32,68,55,33,74,60,41,68,2014
524,72,41,53,51,56,51,63,35,64,2014
520,69,28,62,54,70,41,72,24,59,2014
635,66,30,52,51,64,63,69,35,67,2014
800,67,37,53,60,36,56,71,45,73,2014
512,80,52,58,62,66,78,63,59,79,2014
537,78,36,80,79,67,70,68,47,70,2014
716,71,64,61,59,74,56,72,47,70,2014
692,70,65,56,61,52,63,66,38,69,2014
821,72,37,66,65,52,80,59,37,71,2014
756,68,21,73,67,60,72,75,44,76,2014
746,66,45,71,64,64,47,75,41,75,2014
502,80,36,63,74,50,66,75,65,72,2014
630,78,70,64,67,79,59,73,52,77,2014
559,86,38,72,71,51,73,100,41,78,2014
757,62,37,59,64,70,60,66,49,73,2014
506,77,40,54,61,88,65,62,43,67,2014
736,75,29,61,54,70,49,75,26,64,2014
514,84,36,60,65,64,64,66,47,71,2014
523,72,37,65,68,70,70,61,55,65,2014
754,59,19,53,64,60,68,71,59,66,2014
767,62,36,78,64,55,52,77,38,81,2014
637,76,51,68,72,56,66,68,58,78,2014
648,73,52,64,67,50,66,66,68,75,2014
519,78,41,76,58,65,64,68,46,69,2014
564,84,40,75,76,64,67,86,42,76,2014
517,69,33,53,54,56,51,65,39,65,2014
584,80,74,75,71,68,69,67,58,76,2014
575,78,38,67,61,57,55,75,36,70,2014
759,69,14,72,63,50,57,70,42,73,2014
602,71,35,52,56,63,52,64,38,63,2014
868,63,35,69,59,59,67,61,46,74,2014
515,74,39,54,60,53,68,67,44,74,2014
598,84,33,63,76,53,77,79,50,84,2014
510,76,43,58,64,59,60,68,49,70,2014
752,63,26,56,62,55,57,75,41,63,2014
546,77,53,61,66,61,66,62,76,81,2014
604,80,58,70,69,64,67,69,75,88,2014
522,74,49,63,61,66,62,70,61,74,2014
535,78,37,55,61,55,63,69,43,72,2014
673,75,48,60,56,69,43,73,32,64,2014
600,71,39,50,61,57,59,78,46,83,2014
623,63,36,48,53,64,60,68,32,64,2014
682,69,54,53,68,52,52,71,48,76,2014
542,75,30,55,69,52,62,71,45,74,2014
751,63,30,51,55,55,53,65,39,59,2014
679,71,33,53,65,61,66,65,48,74,2014
505,74,42,59,58,64,58,65,37,65,2014
606,72,42,72,62,70,58,80,35,70,2014
676,74,50,79,76,55,67,66,55,79,2014
765,68,62,42,66,42,68,65,61,84,2014
565,74,29,50,63,43,64,71,56,63,2014
516,83,47,65,71,70,63,73,42,76,2014
801,65,41,66,65,49,68,65,62,71,2014
802,58,29,51,68,50,78,64,51,65,2014
649,74,38,67,70,74,65,82,53,80,2014
745,61,23,66,61,32,47,61,33,58,2014
724,71,50,71,67,44,68,66,62,85,2014
513,76,46,72,71,59,56,70,51,72,2014
570,73,33,63,55,58,43,69,34,62,2014
866,66,38,51,63,53,60,66,52,69,2014
571,87,38,66,50,65,55,67,28,68,2014
670,65,28,55,67,69,75,69,39,71,2014
509,75,39,63,72,58,64,72,51,68,2014
592,82,86,83,66,77,100,62,81,85,2014
798,95,0,0,0,0,0,0,0,0,2014
773,71,29,68,60,53,58,58,61,65,2014
563,71,36,61,69,56,63,63,51,69,2014
755,71,42,74,68,53,75,90,57,75,2014
658,68,31,58,67,50,62,63,49,67,2014
518,76,52,63,64,63,63,63,53,77,2014
545,74,42,71,60,58,62,75,44,72,2014
567,75,39,64,62,69,61,70,49,74,2014
647,77,52,55,85,65,49,62,73,90,2014
636,59,44,32,43,46,34,41,42,75,2014
566,78,49,66,69,75,67,74,47,72,2014
569,72,23,66,71,70,64,65,55,66,2014
533,79,46,58,66,81,75,58,51,72,2014
710,80,40,71,59,79,39,82,42,75,2014
766,71,30,68,71,69,90,76,58,100,2014
744,64,26,60,53,49,53,66,50,66,2014
618,70,41,53,51,47,59,60,38,67,2014
691,77,43,62,62,66,62,75,40,72,2014
758,63,33,68,80,49,67,65,60,92,2014
527,77,46,61,68,63,67,70,56,80,2014
718,78,58,70,61,91,56,67,75,92,2014
639,87,62,64,69,70,69,73,51,83,2014
561,72,60,61,55,91,56,67,46,71,2014
574,76,58,69,71,51,68,68,67,67,2014
734,81,46,60,71,72,75,74,65,77,2014
603,72,40,60,68,63,57,73,53,71,2014
747,65,0,87,60,47,85,62,0,84,2014
616,76,47,60,61,63,61,67,46,73,2014
557,76,38,64,62,64,60,77,40,71,2014
702,79,49,78,65,57,72,69,60,74,2014
582,69,37,41,66,35,73,54,78,70,2014
642,67,71,69,61,54,52,74,29,58,2014
643,69,37,65,62,67,56,68,32,66,2014
551,73,52,57,67,75,80,63,58,70,2014
749,63,52,46,58,37,52,50,54,80,2014
839,67,38,53,53,63,51,69,33,63,2014
541,85,46,67,70,59,62,81,66,76,2014
558,75,47,60,67,45,76,68,75,89,2014
722,68,39,61,67,53,61,67,62,71,2014
693,76,39,65,67,87,70,74,53,75,2014
803,63,32,48,54,44,49,58,40,61,2014
529,81,43,68,62,91,63,81,44,77,2014
651,65,47,47,68,68,58,77,49,65,2014
503,72,56,69,60,71,53,68,54,78,2014
669,71,30,59,61,52,64,68,41,64,2014
737,66,39,57,73,39,58,66,58,83,2014
553,73,39,72,75,68,71,62,46,73,2014
813,70,25,69,65,40,77,69,43,73,2014
640,76,79,63,57,72,56,69,52,80,2014
711,83,53,77,76,74,32,62,63,72,2014
528,66,44,49,46,59,48,52,37,61,2014
617,71,42,59,65,59,61,64,43,70,2014
613,67,41,57,63,56,63,62,39,68,2014
687,64,18,76,63,45,65,71,34,68,2014
762,70,36,66,64,60,77,65,45,69,2014
686,77,44,67,56,63,61,75,35,71,2014
628,72,45,59,61,71,69,73,48,82,2014
828,59,30,53,60,38,68,48,49,61,2014
698,77,100,61,62,82,52,66,47,78,2014
659,79,43,65,59,77,66,80,41,77,2014
622,69,40,64,53,62,52,75,33,63,2014
501,71,33,45,53,58,57,56,39,62,2014
544,69,47,55,61,52,57,66,49,69,2014
740,75,29,62,67,26,49,84,0,68,2014
633,61,25,56,59,46,58,77,40,72,2014
650,74,32,60,53,65,63,78,36,65,2014
652,76,34,60,60,70,60,73,45,70,2014
534,72,46,60,49,68,49,68,33,64,2014
631,75,30,61,64,50,48,77,37,68,2014
632,77,55,69,74,77,64,85,58,78,2014
804,72,32,60,51,46,45,65,43,59,2014
656,65,68,81,54,61,52,75,32,59,2014
597,80,19,69,76,49,72,85,35,71,2014
675,78,43,67,67,47,69,69,53,74,2014
504,81,39,57,62,83,68,66,44,70,2014
753,69,47,57,58,63,55,68,45,68,2014
508,82,40,70,67,77,71,71,43,70,2014
820,41,21,36,33,29,38,34,24,47,2014
500,79,44,70,72,70,72,61,51,75,2014
552,91,38,100,100,89,48,72,93,89,2014
521,76,48,53,66,69,64,65,47,66,2014
717,87,43,70,78,56,69,67,79,85,2014
560,77,49,57,63,56,72,62,58,74,2014
764,61,28,64,70,63,70,76,34,66,2014
811,67,24,63,52,47,56,71,38,66,2014
556,78,72,62,65,61,63,62,52,83,2014
573,30,16,28,21,20,24,19,17,34,2014
611,100,85,66,70,44,75,69,66,73,2014
538,82,37,62,63,47,67,64,55,71,2014
610,78,40,54,68,54,64,74,41,78,2014
862,68,38,57,60,48,66,62,46,70,2014
576,80,58,72,59,73,59,67,45,78,2014
770,60,37,57,67,65,56,67,44,69,2014
661,66,39,54,66,98,54,99,31,75,2014
641,66,41,53,51,66,57,67,39,77,2014
825,67,42,51,55,48,60,61,45,65,2014
807,61,32,49,51,38,60,53,35,59,2014
855,64,21,53,63,39,65,54,44,61,2014
507,73,46,64,60,54,62,70,51,64,2014
819,64,23,55,56,50,63,61,34,62,2014
657,68,47,64,66,74,65,74,53,79,2014
612,71,50,63,67,59,52,73,51,71,2014
624,75,55,55,69,50,55,70,54,73,2014
725,79,52,70,69,49,85,71,59,89,2014
588,75,40,55,67,46,66,64,47,69,2014
881,68,37,64,67,53,66,62,54,73,2014
619,72,45,71,69,59,68,73,48,74,2014
543,74,43,59,75,78,70,63,63,73,2014
638,82,64,65,77,68,72,91,31,71,2014
609,75,34,60,59,71,58,72,39,68,2014
555,82,41,62,69,49,67,64,58,71,2014
530,74,55,65,62,76,64,59,64,75,2014
539,81,51,61,52,73,56,68,37,67,2014
581,74,34,64,71,53,62,78,61,74,2014
547,76,49,66,69,74,64,67,59,76,2014
605,69,35,61,64,52,66,70,47,63,2014
540,74,31,74,74,54,76,67,45,71,2014
531,90,61,68,67,68,78,84,55,82,2014
789,71,44,55,65,46,67,72,57,82,2014
671,63,38,58,57,50,53,62,33,64,2014
760,63,17,68,76,42,54,61,100,64,2014
709,68,73,68,65,66,74,79,41,77,2014
526,81,25,53,72,61,65,63,47,66,2014
626,68,14,44,64,100,52,69,0,76,2014
625,63,35,56,53,62,53,74,36,66,2014
511,66,30,43,46,47,59,52,38,60,2014
549,72,25,55,71,37,75,70,50,66,2014
705,71,73,73,65,54,68,61,52,75,2014
548,78,41,63,51,80,52,60,34,68,2014
554,87,46,87,77,70,64,85,37,86,2014
627,66,39,46,65,75,71,80,55,71,2014
678,66,28,51,53,58,42,66,30,59,2014
577,80,32,63,71,79,68,78,42,72,2014
550,77,51,73,60,75,66,66,53,71,2014
810,67,34,57,63,48,60,68,57,70,2014
536,82,33,60,68,64,59,83,50,69,2014
771,60,54,49,70,44,46,61,51,70,2014
596,80,20,67,62,72,73,82,47,57,2014
662,60,32,51,78,100,61,74,65,80,2015
525,69,53,55,66,53,55,67,65,82,2015
532,68,33,55,69,56,71,71,57,70,2015
790,62,39,53,64,50,62,67,53,76,2015
644,62,60,63,66,61,52,91,58,68,2015
583,67,0,94,85,53,68,95,0,62,2015
634,61,37,50,65,61,60,81,45,75,2015
743,54,29,67,56,33,67,62,48,72,2015
524,65,45,50,54,55,53,63,45,64,2015
520,61,32,60,56,77,37,76,31,61,2015
635,56,36,45,53,54,61,61,44,67,2015
800,58,43,48,60,31,56,67,60,75,2015
512,71,55,56,61,61,77,64,74,80,2015
537,71,44,68,79,66,81,66,65,84,2015
716,62,64,55,64,73,53,72,58,70,2015
692,65,57,53,67,45,56,68,56,70,2015
821,67,28,51,59,45,83,63,54,62,2015
756,63,40,61,67,55,89,74,58,70,2015
746,64,44,60,62,61,54,79,56,74,2015
502,64,31,59,69,46,73,84,67,75,2015
630,69,85,62,67,76,54,70,63,76,2015
559,76,41,71,83,56,63,100,65,89,2015
757,56,36,59,67,63,64,68,60,70,2015
506,69,44,50,64,79,67,62,58,71,2015
736,64,28,68,56,66,51,78,41,64,2015
514,72,38,55,66,62,64,72,55,74,2015
523,65,37,55,70,69,77,66,66,67,2015
754,59,24,59,64,57,74,74,53,66,2015
767,58,22,60,71,44,55,63,58,71,2015
637,68,54,56,69,51,67,71,70,77,2015
648,67,64,51,67,51,69,64,85,77,2015
519,70,53,68,61,56,65,68,66,74,2015
564,78,39,70,84,55,65,92,54,84,2015
517,63,39,49,58,55,50,65,52,65,2015
584,73,71,60,68,60,73,62,68,74,2015
575,66,39,59,65,58,57,74,53,70,2015
759,63,25,51,65,52,65,77,60,69,2015
602,63,37,48,57,55,58,63,46,64,2015
868,62,38,63,67,63,79,67,60,66,2015
515,68,38,53,65,52,62,72,54,73,2015
598,70,35,65,83,54,77,88,58,83,2015
510,69,47,56,64,56,61,69,59,71,2015
752,58,41,48,67,47,70,69,49,69,2015
546,68,55,59,70,59,57,64,79,83,2015
604,67,60,56,62,65,68,73,87,75,2015
522,66,62,52,68,62,61,74,70,74,2015
535,69,42,51,65,56,62,67,55,71,2015
673,62,55,57,70,67,61,67,81,76,2015
600,61,45,46,68,49,53,75,61,80,2015
623,56,39,47,53,60,53,66,38,65,2015
682,65,54,58,69,49,54,80,67,73,2015
542,68,45,55,64,50,64,74,56,73,2015
751,57,37,50,59,49,60,62,52,60,2015
679,61,39,52,71,58,66,75,63,71,2015
505,67,40,54,61,64,57,69,46,65,2015
606,71,41,53,63,62,44,75,41,74,2015
676,68,53,73,78,47,64,75,61,76,2015
765,50,60,38,53,31,50,52,59,77,2015
565,64,18,67,69,43,69,84,60,72,2015
516,68,52,61,77,66,56,80,63,70,2015
801,59,33,61,66,47,87,66,70,70,2015
802,59,29,51,74,46,90,59,51,60,2015
649,68,41,64,75,63,60,81,64,79,2015
745,49,50,63,77,25,55,69,56,73,2015
724,63,43,65,75,41,66,75,59,78,2015
513,69,54,70,77,60,66,73,64,70,2015
570,61,24,62,54,69,37,69,26,61,2015
866,61,42,51,64,52,58,67,58,65,2015
571,76,44,68,52,59,60,68,43,64,2015
670,60,43,49,69,72,57,71,53,64,2015
509,66,53,58,81,55,65,71,64,78,2015
592,72,86,74,65,71,82,66,99,85,2015
798,72,0,0,0,0,0,0,0,0,2015
773,63,24,66,71,48,69,65,53,75,2015
563,65,42,61,74,54,63,67,61,70,2015
755,57,41,58,79,47,75,61,42,65,2015
658,63,29,57,72,44,63,65,59,60,2015
518,66,54,58,63,64,61,64,68,75,2015
545,64,38,63,62,56,57,75,53,72,2015
567,68,44,55,66,60,65,70,55,69,2015
647,71,85,55,74,72,36,67,86,85,2015
636,54,40,30,45,40,37,42,54,73,2015
566,69,52,60,68,74,72,76,59,73,2015
569,61,55,56,66,65,66,69,73,71,2015
533,74,47,57,69,81,78,63,65,74,2015
710,63,52,55,73,66,45,80,69,74,2015
766,63,27,65,61,70,86,83,50,90,2015
744,59,38,57,56,46,61,65,55,65,2015
618,62,40,47,50,48,51,61,40,67,2015
691,70,49,57,65,62,55,74,48,71,2015
758,54,46,66,80,49,64,73,88,90,2015
527,68,53,54,71,58,68,65,68,82,2015
718,72,56,63,61,87,52,71,69,79,2015
639,83,71,62,71,74,56,80,78,85,2015
561,65,73,60,57,90,58,61,59,75,2015
574,71,53,63,78,54,70,71,78,68,2015
734,67,57,72,100,80,48,78,60,73,2015
603,67,53,50,68,51,61,70,56,68,2015
747,49,0,79,66,34,100,76,0,70,2015
616,68,54,54,65,63,65,66,55,75,2015
557,70,32,59,69,68,68,79,54,75,2015
